row-id,reference,council-tax-band,amount,geography,organisation,documentation-url_en,documentation-url_cy,council-tax-rate,start-date,end-date
398,193,council-tax-band-d,1600.68,W06000015,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:193,2021-04-06,2022-04-05
399,194,council-tax-band-e,1956.39,W06000015,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:194,2021-04-06,2022-04-05
400,195,council-tax-band-f,2312.09,W06000015,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:195,2021-04-06,2022-04-05
401,196,council-tax-band-g,2667.80,W06000015,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:196,2021-04-06,2022-04-05
402,197,council-tax-band-h,3201.36,W06000015,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:197,2021-04-06,2022-04-05
403,198,council-tax-band-i,3734.92,W06000015,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:198,2021-04-06,2022-04-05
404,1,council-tax-band:a,1094.85,W06000001,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:1,2020-04-06,2021-04-05
405,2,council-tax-band:b,1277.32,W06000001,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:2,2020-04-06,2021-04-05
406,3,council-tax-band:c,1459.80,W06000001,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:3,2020-04-06,2021-04-05
407,4,council-tax-band:d,1642.27,W06000001,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:4,2020-04-06,2021-04-05
408,5,council-tax-band:e,2007.22,W06000001,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:5,2020-04-06,2021-04-05
409,6,council-tax-band:f,2372.17,W06000001,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:6,2020-04-06,2021-04-05
410,7,council-tax-band:g,2737.12,W06000001,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:7,2020-04-06,2021-04-05
411,8,council-tax-band:h,3284.54,W06000001,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:8,2020-04-06,2021-04-05
412,9,council-tax-band:i,3831.96,W06000001,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:9,2020-04-06,2021-04-05
413,10,council-tax-band:a,1179.43,W06000002,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:10,2020-04-06,2021-04-05
414,11,council-tax-band:b,1376.01,W06000002,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:11,2020-04-06,2021-04-05
415,12,council-tax-band:c,1572.58,W06000002,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:12,2020-04-06,2021-04-05
416,13,council-tax-band:d,1769.15,W06000002,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:13,2020-04-06,2021-04-05
417,14,council-tax-band:e,2162.29,W06000002,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:14,2020-04-06,2021-04-05
418,15,council-tax-band:f,2555.44,W06000002,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:15,2020-04-06,2021-04-05
419,16,council-tax-band:g,2948.58,W06000002,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:16,2020-04-06,2021-04-05
420,17,council-tax-band:h,3538.30,W06000002,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:17,2020-04-06,2021-04-05
421,18,council-tax-band:i,4128.02,W06000002,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:18,2020-04-06,2021-04-05
422,19,council-tax-band:a,1121.22,W06000003,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:19,2020-04-06,2021-04-05
423,20,council-tax-band:b,1308.09,W06000003,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:20,2020-04-06,2021-04-05
424,21,council-tax-band:c,1494.96,W06000003,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:21,2020-04-06,2021-04-05
425,22,council-tax-band:d,1681.83,W06000003,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:22,2020-04-06,2021-04-05
426,23,council-tax-band:e,2055.57,W06000003,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:23,2020-04-06,2021-04-05
427,24,council-tax-band:f,2429.31,W06000003,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:24,2020-04-06,2021-04-05
428,25,council-tax-band:g,2803.05,W06000003,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:25,2020-04-06,2021-04-05
429,26,council-tax-band:h,3363.66,W06000003,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:26,2020-04-06,2021-04-05
430,27,council-tax-band:i,3924.27,W06000003,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:27,2020-04-06,2021-04-05
431,28,council-tax-band:a,1152.60,W06000004,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:28,2020-04-06,2021-04-05
432,29,council-tax-band:b,1344.70,W06000004,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:29,2020-04-06,2021-04-05
433,30,council-tax-band:c,1536.80,W06000004,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:30,2020-04-06,2021-04-05
434,31,council-tax-band:d,1728.90,W06000004,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:31,2020-04-06,2021-04-05
435,32,council-tax-band:e,2113.10,W06000004,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:32,2020-04-06,2021-04-05
436,33,council-tax-band:f,2497.30,W06000004,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:33,2020-04-06,2021-04-05
437,34,council-tax-band:g,2881.50,W06000004,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:34,2020-04-06,2021-04-05
438,35,council-tax-band:h,3457.80,W06000004,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:35,2020-04-06,2021-04-05
439,36,council-tax-band:i,4034.10,W06000004,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:36,2020-04-06,2021-04-05
440,37,council-tax-band:a,1119.58,W06000005,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:37,2020-04-06,2021-04-05
441,38,council-tax-band:b,1306.18,W06000005,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:38,2020-04-06,2021-04-05
442,49,council-tax-band:c,1492.77,W06000005,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:39,2020-04-06,2021-04-05
443,40,council-tax-band:d,1679.37,W06000005,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:40,2020-04-06,2021-04-05
444,41,council-tax-band:e,2052.56,W06000005,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:41,2020-04-06,2021-04-05
445,42,council-tax-band:f,2425.76,W06000005,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:42,2020-04-06,2021-04-05
446,43,council-tax-band:g,2798.95,W06000005,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:43,2020-04-06,2021-04-05
447,44,council-tax-band:h,3358.74,W06000005,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:44,2020-04-06,2021-04-05
448,45,council-tax-band:i,3918.53,W06000005,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:45,2020-04-06,2021-04-05
449,46,council-tax-band:a,1050.07,W06000006,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:46,2020-04-06,2021-04-05
450,47,council-tax-band:b,1225.08,W06000006,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:47,2020-04-06,2021-04-05
451,48,council-tax-band:c,1400.09,W06000006,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:48,2020-04-06,2021-04-05
452,49,council-tax-band:d,1575.10,W06000006,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:49,2020-04-06,2021-04-05
453,50,council-tax-band:e,1925.12,W06000006,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:50,2020-04-06,2021-04-05
454,51,council-tax-band:f,2275.15,W06000006,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:51,2020-04-06,2021-04-05
455,52,council-tax-band:g,2625.17,W06000006,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:52,2020-04-06,2021-04-05
456,53,council-tax-band:h,3150.20,W06000006,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:53,2020-04-06,2021-04-05
457,54,council-tax-band:i,3675.23,W06000006,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:54,2020-04-06,2021-04-05
458,55,council-tax-band:a,1127.85,W06000023,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:55,2020-04-06,2021-04-05
459,56,council-tax-band:b,1315.83,W06000023,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:56,2020-04-06,2021-04-05
460,57,council-tax-band:c,1503.80,W06000023,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:57,2020-04-06,2021-04-05
461,58,council-tax-band:d,1691.78,W06000023,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:58,2020-04-06,2021-04-05
462,59,council-tax-band:e,2067.73,W06000023,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:69,2020-04-06,2021-04-05
463,60,council-tax-band:f,2443.68,W06000023,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:60,2020-04-06,2021-04-05
464,61,council-tax-band:g,2819.63,W06000023,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:61,2020-04-06,2021-04-05
465,62,council-tax-band:h,3383.56,W06000023,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:62,2020-04-06,2021-04-05
466,63,council-tax-band:i,3947.49,W06000023,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:63,2020-04-06,2021-04-05
467,64,council-tax-band:a,1107.41,W06000008,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:64,2020-04-06,2021-04-05
468,65,council-tax-band:b,1291.97,W06000008,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:65,2020-04-06,2021-04-05
469,66,council-tax-band:c,1476.54,W06000008,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:66,2020-04-06,2021-04-05
470,67,council-tax-band:d,1661.11,W06000008,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:67,2020-04-06,2021-04-05
471,68,council-tax-band:e,2030.25,W06000008,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:68,2020-04-06,2021-04-05
472,69,council-tax-band:f,2399.38,W06000008,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:69,2020-04-06,2021-04-05
473,70,council-tax-band:g,2768.52,W06000008,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:70,2020-04-06,2021-04-05
474,71,council-tax-band:h,3322.22,W06000008,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:71,2020-04-06,2021-04-05
475,72,council-tax-band:i,3875.92,W06000008,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:72,2020-04-06,2021-04-05
476,73,council-tax-band:a,963.48,W06000009,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:73,2020-04-06,2021-04-05
477,74,council-tax-band:b,1124.06,W06000009,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:74,2020-04-06,2021-04-05
478,75,council-tax-band:c,1284.64,W06000009,,https://gov.wales/council-tax-levels-april-2020-march-2021,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2020-i-fawrth-2021,council-tax-rate:75,2020-04-06,2021-04-05
